,plot,end_of_season_dry_biomass,accumulated_heat_units,lateStage_NGRDI,lateStage_RGBVI,lateStage_GLI,lateStage_VARI,lateStage_RBRGB,lateStage_IPCA,lateStage_I1,lateStage_I2,lateStage_normalizedNGRDI,lateStage_normalizedRGBVI,lateStage_normalizedGLI,lateStage_normalizedVARI,lateStage_normalizedRBRGB,lateStage_normalizedIPCA,lateStage_normalizedI1,lateStage_normalizedI2,matureStage_NGRDI,matureStage_RGBVI,matureStage_GLI,matureStage_VARI,matureStage_RBRGB,matureStage_IPCA,matureStage_I1,matureStage_I2,matureStage_normalizedNGRDI,matureStage_normalizedRGBVI,matureStage_normalizedGLI,matureStage_normalizedVARI,matureStage_normalizedRBRGB,matureStage_normalizedIPCA,matureStage_normalizedI1,matureStage_normalizedI2,reproStage_NGRDI,reproStage_RGBVI,reproStage_GLI,reproStage_VARI,reproStage_RBRGB,reproStage_IPCA,reproStage_I1,reproStage_I2,reproStage_normalizedNGRDI,reproStage_normalizedRGBVI,reproStage_normalizedGLI,reproStage_normalizedVARI,reproStage_normalizedRBRGB,reproStage_normalizedIPCA,reproStage_normalizedI1,reproStage_normalizedI2
249,PI167093_01,18149.04456,5372,0.0069888395110771235,0.1467755534011742,0.06889195038840684,0.01182608906759734,0.08442526752578797,80.41192483573124,55.638270279456826,0.4194994272856877,0.009101764904435471,0.14887430482897263,0.06983333327646908,0.01476985938803908,0.08464400231324389,74.7277881885397,51.57463779449463,0.4241030168944392,0.020917558079355743,0.16193106285717385,0.07753047770629186,0.03440876912695594,0.0762876739648923,72.79178457390772,49.565365660680484,0.4633613745235417,0.02276597418088767,0.1635703528682663,0.07839131273635441,0.03714288757916229,0.07579931405002935,66.76451534114472,45.123728046678515,0.4700895643805804,0.038334109045252786,0.17501195408626943,0.08538732200325602,0.06358216533403906,0.06252421052780689,64.73739636586812,43.03628275066079,0.5257048069716928,0.04014723511513118,0.17755670756280065,0.0866938931811712,0.06642706605220978,0.061851844236165424,58.650647249050486,38.67787044776414,0.5312398811300357
250,PI641821_00,43727.39793,5372,2.6556083147285245e-06,0.13934593263762127,0.0646036375154015,0.0005893734026810235,0.08856193796714386,86.77244382986993,60.547228444573335,0.3976925746794859,0.002141506190312099,0.14068053713056936,0.06511211930059943,0.0035498211142290684,0.08961605719444937,82.73400524350032,57.6451353939033,0.40226071414771986,0.01399911868298319,0.14286587001844475,0.067914209222848,0.023494695060104664,0.07306358280295917,71.34708244981805,48.92558743931716,0.4548739086497914,0.017014286556690322,0.14508298247149495,0.06920537842494065,0.028104416637639053,0.07259518626061348,68.21386506051728,46.57522006179347,0.46253999977400806,0.03935026960713518,0.17127405260290415,0.08376986556819503,0.06568570730409448,0.05897000627858294,61.058368072509765,40.413730872018,0.5348994886875152,0.04236894609140493,0.17377357998064585,0.08515717380813186,0.07055590542831587,0.05832040552582055,57.07562213352748,37.54454127720424,0.542688604593277
251,PI641821_01,23552.62441,5372,-0.0006327360012613883,0.13859935365388726,0.06424218071110405,-0.0005447777789106596,0.08892022806899676,90.44767737827418,63.14104107113704,0.39554408704576316,0.0015627325300112819,0.14055272255755635,0.06492278210681636,0.0025999363011785016,0.09099255063416763,88.01919051328319,61.37629759384811,0.4006084051965936,0.015855060758060275,0.14226985520011257,0.06800816913099979,0.02696484074370838,0.07051933648748483,67.13216081450257,45.89434672005569,0.46424375417866287,0.0186418323345479,0.14434489692691005,0.06926448287182967,0.03122711835908085,0.0691319545613059,62.54759479474418,42.48844925361344,0.4723732805327524,0.041553495419319936,0.1687157261510228,0.08282584463094551,0.06987356615447717,0.05462948464636882,58.46370445295822,38.42222092872442,0.5482757039541422,0.04434185364651814,0.17002640907154526,0.08360610122597491,0.07450791766737086,0.053460367370483444,53.27465069571207,34.69488651807918,0.5558469231392063
252,PI329865_00,25721.89444,5372,0.012715004812064465,0.16048197107796633,0.07571691921017813,0.02095046861556706,0.08561954696644217,82.9693053921327,57.04549271539347,0.4289614937163347,0.015356513894385068,0.16302715922823013,0.07698403121225086,0.02472589245537871,0.08570142438178817,75.94781395615331,52.1566811618426,0.43517055969364593,0.028719230213119968,0.16716513951910258,0.08079502209903125,0.0474397112627195,0.0697164736640981,67.89820393429527,45.72461713718462,0.49194267184673984,0.03016738692015593,0.1679902207283185,0.08127724341576607,0.049714348797650985,0.06922398908417432,63.455522754524324,42.48098734360707,0.49647886277754094,0.03792893434600791,0.16320124842664774,0.07982440275304453,0.0640214055886163,0.05563421088325623,63.17710317723891,41.89164863474229,0.5383750175728518,0.03928483130739011,0.16534203702912612,0.08090913124820762,0.0661522743894773,0.05506148524582382,59.38490888932172,39.23362506978652,0.5420852473553489
253,PI329865_01,18190.83952,5372,0.003154206443136109,0.14257008586896625,0.06637009196892013,0.0058818096667226346,0.08656825713540718,87.73690929645446,60.98365497589111,0.4080653163354571,0.005768404732163327,0.1447525217947436,0.06714451253959314,0.009553099513252096,0.08760756669884044,82.99534561575913,57.68349596349204,0.41306085303062345,0.023286661766280716,0.14817095095120864,0.07136948494099893,0.0390633191577876,0.06462336923145809,63.48094458824198,42.98033792671922,0.489951035566628,0.02533606459619473,0.14914770051836967,0.07196490471251304,0.04230239664902906,0.06407507266849276,60.06483970880508,40.545704460144044,0.496257065422833,0.04024629574807389,0.15773340728069313,0.07754465310990462,0.06867167424690512,0.04936547369583145,51.559347582690286,33.86160271705231,0.5557404045080174,0.04185630811776725,0.15849167190362948,0.07797802026475092,0.07139127572320098,0.04848461320376116,48.081949928592394,31.399954205992593,0.5602724519423666
254,PI221548_00,45750.91968,5372,0.014471510247431141,0.14821565312793453,0.07035929566047273,0.024535460077108308,0.07581282027783878,82.69093040098628,56.76757789519896,0.4512397260910057,0.017440418103586697,0.15019597014389838,0.07146379798201907,0.028885496915275952,0.07538569325872928,76.9818015385823,52.75123886889722,0.459827887545149,0.03684338480733064,0.17449726749743735,0.08487937794554797,0.06195202326246844,0.06425122116862825,71.68668887728737,47.597051518304006,0.5211609303951263,0.03925893221250066,0.1755868564581587,0.08555398043245073,0.06579615092570223,0.06361870410210893,67.46004665465583,44.59395470505669,0.5281647420710042,0.040266870768994226,0.17485170471950393,0.08545611591557774,0.06723036341501407,0.059981164120181736,63.01300168460643,41.74323217403254,0.5348657669400322,0.0423390643351529,0.17676186526315452,0.08646466567583334,0.0704623345814689,0.05946253555325357,57.72663026166386,38.03774523311818,0.5400972503882188
255,PI221548_01,20848.24339,5372,-0.004631120474256851,0.12450557660598016,0.05724280834771116,-0.005976987726395361,0.08542618083122827,80.47719947374785,56.42946486839881,0.39525531484530524,-0.0012255512160034186,0.12604558891974957,0.05799445183231276,-0.001364304098331981,0.08571124964465313,75.97965537584744,53.32283523266132,0.4000613964520968,0.02535070997508734,0.15644330783284824,0.07553230708451575,0.0424233725321271,0.06731817683727617,66.32219388673631,44.81244002143256,0.489886348410476,0.027228614697299793,0.1584827514539519,0.07669103070557541,0.0452713692868999,0.06677864119410509,60.13396537561211,40.40415906563079,0.49522515273780277,0.03834166759015797,0.1667632771151088,0.0815900678041382,0.06433478795061598,0.05739569430735621,57.835084041702416,38.295998510913314,0.5359474381553793,0.0402659695142897,0.16919652908761926,0.0828603326786901,0.06733550632668428,0.05674228368100714,53.23198006531903,35.032952745384144,0.5407780144259194
256,PI570254_00,30145.07722,5372,0.021765284921377522,0.14975866183573217,0.07195447318321255,0.036665615310132654,0.06758742524279542,72.74572717306907,49.42484520088162,0.4813015295617413,0.023162853170856132,0.15210128500404066,0.07307141123895054,0.038669410925521876,0.06766277065706382,67.57186252610725,45.76679611206055,0.4848680380535753,0.031997557820195845,0.1650771563509842,0.08019746051399734,0.053271806411832136,0.06429331720649417,72.70251779432421,48.726488336340175,0.5093401211809803,0.033223450957954655,0.1680860820335227,0.08173034843299293,0.05517009405007992,0.06398854557086116,66.19748762056425,44.037166384907515,0.5130459956534497,0.03793584576928286,0.1612190287940356,0.07893601868326967,0.06420456436874505,0.05442105618869361,61.83893258231027,40.981405965324974,0.5409394328286048,0.03955085703558252,0.16405983107025116,0.08040168199713534,0.06668449863538041,0.0537662117735666,56.07789882997266,36.91459117941305,0.5452988934354718
257,PI570254_01,24239.11148,5372,0.01874735505606679,0.1404659595438723,0.06738317003719217,0.03212452630726588,0.06567972323254623,65.67513987016969,44.70840407094897,0.4790179227718717,0.020367504567934798,0.14269544092020206,0.06853525778826541,0.034403783797050745,0.06547131063322142,58.84358197148383,39.831914960733535,0.48277344979330683,0.028663883562171255,0.14034482209668878,0.06836785283678078,0.04889949924913205,0.05297782247631155,61.05697783993035,40.812191735981486,0.5232846495218393,0.03016556618258171,0.14140014241381388,0.06895866108740244,0.051313207263308645,0.0523089036663494,57.22003923974386,38.09567872489371,0.5283419744270604,0.0404735384869147,0.155046880944987,0.07619226413125488,0.06964642682128186,0.047334759069081786,56.728057850790286,37.30167547510474,0.5601298268987329,0.04229330533899322,0.15622991162933694,0.0768547401614281,0.07258398071425391,0.046634443340956795,51.94004202152484,33.92081160044802,0.5650359813679647
258,PI569462_00,36053.52887,5372,0.009463221156479889,0.14503059865071852,0.06835836300562163,0.016044165029146292,0.08016106201143096,81.84825318435142,56.483938480245655,0.43251308531596744,0.012693751084915297,0.14812386416155712,0.06992427781224247,0.0208473202832653,0.08118182798397947,77.92858271105536,53.710896228921825,0.43937008257569937,0.029101621542314517,0.1627691191019891,0.07884929098094562,0.048330010916990525,0.06649335440766958,69.85934766938415,47.01527179041995,0.49895860367937933,0.030204634011216133,0.16541671347391756,0.08019481783237634,0.05003862605206192,0.0662307225262062,62.80621602263632,41.97796510141107,0.5025644807875911,0.038794797932108195,0.16400655259688696,0.08031015714009598,0.06542296056946113,0.05506069349745905,63.156889775594074,41.817124404907226,0.5413483361403147,0.04033433948953942,0.16646334787209827,0.08160055016477898,0.06775366892417267,0.05417085133492942,56.3934517288208,37.04024461110433,0.5453072686990103
259,PI569462_01,15511.650430000002,5372,0.008772891403057669,0.14978575733740151,0.07038132903143396,0.014767226384009954,0.08394154960789327,83.42223467477938,57.65184066353775,0.42410139430586885,0.01156572388323934,0.1529204743210135,0.07173280551938745,0.01883046403032136,0.0850709160426404,77.74057403424891,53.697495669853396,0.43027344091636377,0.03388482788117759,0.1672273560622592,0.0812499685052,0.05721177958400433,0.06344274580399617,64.71079567332326,43.06140707745964,0.5163789674823667,0.03599492452153357,0.16923560533258647,0.08235463341353112,0.0605199009030597,0.06267244353098862,59.03592957390679,38.99127642902327,0.5226661103007234,0.039754061975833956,0.16214402437726882,0.07954255844644036,0.06741398587995177,0.05272963930545855,55.458738073448224,36.56178077521352,0.5481948549347806,0.041745253510213264,0.16398179957460116,0.08052838886576577,0.07057143351590699,0.05135003097269228,49.29589328876121,32.19606410561269,0.5538914930613744
260,PI641862_00,24030.15258,5372,-0.004526570213494872,0.13037966492752362,0.06005157315671834,-0.006516944148360136,0.08889636362822635,85.25439275021584,59.765691605624774,0.38816717069670065,-0.0017246779823968331,0.13042793279846768,0.060097028532170256,-0.002575544988318652,0.08977005435832285,80.51261005022668,56.39699165394764,0.3943897412707474,0.010839399922883304,0.14300449325746253,0.06775365710653213,0.018630848560499198,0.07740584282290852,67.11521065314085,46.2268688757688,0.4414297275195848,0.014788408513529354,0.14412164160155297,0.06878243571776423,0.024414497804739296,0.07531107027108301,62.07884778408025,42.42144580866327,0.4536403725478823,0.031447078295362446,0.15719345152035524,0.0764804685852308,0.05311271044875266,0.06015396897477661,59.290673047646706,39.59700937380736,0.516688612343251,0.034447936608453356,0.15875946721811404,0.0774555363232034,0.057691319544542666,0.05882818889857705,53.262165672477636,35.22516740601638,0.5250459965960733
261,PI641862_01,20246.27597,5372,-0.010867907498714972,0.12046753664216592,0.0548113327540323,-0.016435525838950416,0.09087533704534972,84.72243456355112,59.873616498387506,0.37221321445739197,-0.007064078865826522,0.122708868302271,0.05600659732154739,-0.010999081886607745,0.09134202883272109,79.65606159507158,56.28051439159645,0.37869097604723034,0.010737197313752663,0.1394926463625182,0.06619702581247665,0.018512400014303088,0.07537160621830287,64.71195068827436,44.53035502053477,0.44487321011127867,0.015553995072325593,0.14150759984562003,0.06778432065449605,0.025817247480618238,0.07336454390565306,60.05391328027643,41.049841126049955,0.4582775399728787,0.031418669560096285,0.15506928074691026,0.0755178283900022,0.05313865042602019,0.05887920802666077,57.70553369522095,38.52228227191501,0.5189198944303725,0.03512852631198858,0.15681989366809526,0.07661107139041022,0.05904110639045631,0.05783146468715531,53.941518253750274,35.76365460289849,0.5295563033885426
262,PI568717_00,23267.58672,5372,0.009483009575321909,0.15230941887085253,0.07162643028618569,0.015858616457862906,0.08461699841895716,81.3480929261321,56.1287486469829,0.424107102038977,0.011490865771730316,0.15389990806579584,0.07235787256614308,0.018752422563119434,0.08526332310394387,75.51063132119346,52.01887156079699,0.4279583523740302,0.03094772422857774,0.17639752585244806,0.08526451003394624,0.05056805191806659,0.07261438780513245,73.1898620254115,49.260502664666426,0.4907441476457997,0.03253117564599956,0.17862835114723755,0.08645517643737162,0.05308994724366221,0.0722067333316724,66.72183578892758,44.60463966821369,0.4956894858103049,0.0375037179295937,0.1744978382037236,0.08501150177700532,0.062169414977510454,0.06318518214605066,68.65269934380805,45.78106677448833,0.5223736339932555,0.039237764045283466,0.17784267460758035,0.08658949051286788,0.06499634623214912,0.0634586448826781,66.29344853487882,44.070184327505686,0.527004368030108
263,PI568717_01,20103.81695,5372,0.013860051149350823,0.14650717340571023,0.06954422763254474,0.023002202856194746,0.07543466853389102,82.30609763339484,56.59374388162192,0.4495243690746687,0.015195418775339212,0.1487402128483052,0.07061564286130585,0.024945895404697577,0.07600570790211615,77.91979536659274,53.49238677664753,0.45298509609389614,0.03199614156156204,0.17062334013972313,0.08267655190388863,0.05280504616535009,0.06765535801269441,80.33860414347072,53.998132401970544,0.5023110901853841,0.033013019461635526,0.17420023262121115,0.08441773616963887,0.05428718872795434,0.06757242284762627,72.82384460595003,48.671364450150996,0.505427718542184,0.03908638151706284,0.17954506446875215,0.08742447670693046,0.06447887975450745,0.0642552183453361,83.77212246907115,55.884394265039795,0.5229408335532242,0.04044745776146773,0.1836916425709049,0.08913163930305593,0.06648297155427828,0.06477603802353524,76.60438855216226,50.861821162342515,0.5261110094228016
264,PI563338_00,32071.38272,5372,0.02191139430567021,0.1689695243060199,0.08071265664268158,0.03559244253666568,0.07921530700781762,88.61905033136505,60.328315086614076,0.4588712681742275,0.023093794687084952,0.17232293002550897,0.08233805521835684,0.037277935763662694,0.07959057015725986,83.88584787705365,56.975936683953975,0.46269205835909627,0.036131095088122345,0.17565229525671724,0.08546580600587624,0.05978705978044599,0.06566643564006945,68.60255562504635,45.74055542523348,0.5152626950529557,0.037375915270958855,0.17688122542598575,0.08611792740942552,0.061814688216847664,0.06533831393322609,64.51362641250032,42.78484734402427,0.5187888552870932,0.04104370398524988,0.16655318099938468,0.08167073436215248,0.06933598989944253,0.053826962435941456,62.89752543329479,41.52414759333262,0.54856394436545,0.042501335171703764,0.16824147404132486,0.08252550264497,0.07163199947444261,0.05356467936834885,58.44073197370518,38.37556856121132,0.5524806701494548
265,PI563338_01,21911.66675,5372,0.017993849680894503,0.1565683602508324,0.07466582539699858,0.029701681295931023,0.07657425911791285,81.195592367827,55.44380632799063,0.4564128246769976,0.019243926481298048,0.15931063951618632,0.07584450277152342,0.03152756751345556,0.0771521245087705,75.99047948353326,51.759061030487516,0.4595727144337412,0.02960610841073182,0.15563927260704852,0.07555248812683447,0.04929846783106315,0.06133245945939844,63.623302425617936,42.6287163420757,0.509133443756159,0.031107298363823144,0.1567128565768863,0.07616531801258405,0.05169549315821289,0.060637665500994295,59.660323819448784,39.78618224831514,0.5136976813854173,0.040636250694040844,0.15908742370428858,0.07826105543860677,0.0692206415865156,0.04977024531474816,48.21505457560222,31.564407871387623,0.5560339185926649,0.042578515175867915,0.1603664476562429,0.07898024927686757,0.07241632220921687,0.048927559731183186,44.92152684529622,29.206073068689417,0.5611369062353063
266,PI329550_00,29744.29371,5372,0.0066395887225313335,0.1404713582864568,0.06589265540242191,0.011632729548745927,0.08088702804471813,80.51311612275481,55.72281871397802,0.42554233922548823,0.009766103370934502,0.14234088301841463,0.06687272518324701,0.01620620161122097,0.08077451904401453,74.6422400679325,51.52212215493793,0.4310854091966079,0.03166556928911065,0.17609670545373643,0.0850594794111592,0.05262452647799533,0.07170030800521736,76.75398336138043,51.481433652696154,0.4956341455025332,0.03413574139509966,0.1783948704777729,0.08627806085028815,0.05652321519751452,0.07138000767632284,72.86598144258771,48.69364404678345,0.5024922525598889,0.03926115113765343,0.16935963144655838,0.08284618125058879,0.06580529626198975,0.05782806498626633,64.61442950714466,42.83456670406253,0.5369982572142468,0.04079603853223971,0.1711817907905856,0.08380957991751123,0.0682682440681166,0.05690018102786565,57.081594433895376,37.51758051473041,0.5415701238914977
267,PI329550_01,17052.34474,5372,0.007226627315720244,0.14359841522361547,0.06743025141102924,0.012674897102745771,0.08220982340918406,77.787668296269,53.79222947075253,0.42478316951365697,0.010857927314884245,0.14547947887331242,0.06843625736378484,0.01787417186568786,0.08232392984930244,71.2335292725336,49.21822646686009,0.43145832259740147,0.011916808148672445,0.1440887423615576,0.06811455650344317,0.020375432785123597,0.07655298432942423,67.09926288290059,46.08625700769206,0.44492242704419527,0.015613527223810193,0.1458883568644523,0.06930764931089733,0.025598969856646867,0.07524444903520973,61.603777806899124,42.039976602442124,0.4547284343663384,0.03654085090333267,0.1672522614750525,0.08161812524675671,0.06118779076749211,0.059998588272086914,60.6616763032001,40.302469346834265,0.5272490787117378,0.038586327031700146,0.16938681442938422,0.08276308208461038,0.06436110642718389,0.059003497362541714,55.367623484652974,36.51063310063404,0.5329792734397494
268,PI154844_00,32419.93271,5372,0.010093325239592669,0.1492113675478668,0.07027800844627473,0.01724828399112862,0.08203560763615222,79.29922279857453,54.696965490068706,0.43089245490375017,0.011816279903325153,0.15038848898950072,0.0708490270411684,0.019728320881161658,0.0825074270944155,74.46883325349717,51.33798428944179,0.4348283159945692,0.02902384258567444,0.15593786112243205,0.07559780159177401,0.048394265630509824,0.06229958308027106,57.11942449431679,38.299678313409494,0.5063190562485238,0.03107497578186458,0.15632004127699947,0.07590532384416052,0.05171165966219402,0.061639918730809096,54.39163595120582,36.31115307328264,0.5125855290325436,0.04357320634263183,0.17416188162465332,0.0854637115028317,0.07314303839922613,0.05542835538072622,55.70041131174098,36.674174106320855,0.5507399309946838,0.04541755783990771,0.17576632453076665,0.08628807699713623,0.07626991580609832,0.05494114262306819,53.08334386814906,34.81265070718094,0.5556776731706864
269,PI154844_01,32359.0466,5372,0.012760657116639937,0.166681913378304,0.0784792928918175,0.020759755616356925,0.0893331614310202,94.00867467383816,64.66235398593014,0.42179600139186807,0.016174924628065912,0.16997164814439536,0.08030515868369842,0.025781944118223224,0.08978373593051135,89.65241123878792,61.59219053346817,0.43013108674794026,0.03515909822355649,0.18203273677342646,0.08830464510498817,0.05743587828820214,0.07083863707108268,73.15298588211472,48.935558460854196,0.5026544308340227,0.03700870205018967,0.18276787660009153,0.08874645013664215,0.06042392637479945,0.07040194759296399,67.30845629202354,44.71235987946794,0.5081060266978031,0.03984777771984222,0.1831348000301255,0.0891884191272159,0.06573491964647671,0.0656139983847323,71.11791176266141,47.33726105425093,0.5225244176884493,0.04173841913143401,0.18508459513800013,0.09014969520891701,0.06877768200825403,0.06536698082668908,67.81072217888303,44.96253714296553,0.5274618619845973
270,PI641829_00,26615.38637,5372,-0.006005312481588237,0.13589236924266498,0.0621855530668707,-0.008797751037984615,0.09400849618942904,92.93933721305498,65.32841050391103,0.3761948033485537,-0.003088045403583108,0.1374481504454332,0.06280298584621712,-0.004723873622567089,0.09544753030039901,89.45743781445073,62.79970811083426,0.3812512885900884,0.016272110727085284,0.152083895370072,0.0724799384916919,0.027358514923880792,0.07604865858854806,74.00769843307197,50.693189197116425,0.4549663285024805,0.01869914013181171,0.15381821902359227,0.07344700936593257,0.030969325172942347,0.07492512070080809,69.34995795854556,47.243300045237824,0.4630853960327074,0.03513558491133149,0.16256576108080997,0.07928855410643983,0.05916193510671807,0.05879928004528791,63.465082866123744,42.237753170558385,0.5267146611213684,0.03733784565336199,0.16485138999564308,0.0805203610871519,0.06269168530790398,0.05804756272052011,57.97075622558594,38.27300689697265,0.5332533160277776
271,PI641829_01,18479.35674,5372,-0.00520221370722381,0.13073920658448843,0.06005949059092413,-0.007462420396067728,0.08989798441165826,85.32421002736906,59.89556216030586,0.38529892720100356,-0.002890149118906172,0.13221879548779344,0.06069272093293139,-0.004229943841825684,0.09098129699052103,81.12060743424951,56.87363252407167,0.38971545438214045,0.013855720549804959,0.13430159991844373,0.06401170473485203,0.023774705049324534,0.06795773742105439,62.80849719188137,43.08284186430585,0.46441966788900413,0.016700985059577737,0.13623902489619752,0.06511680891543074,0.028015547783273975,0.0664813897452471,59.19274202592534,40.42301815711647,0.4736704345495423,0.03766627925375617,0.16038516261977345,0.0785958578665099,0.06378134058978024,0.05433405105939164,49.97281264116664,32.97173206534928,0.540939247536802,0.040474371666724414,0.16140570094485482,0.07924296932216886,0.06833962578616452,0.05311153844712733,46.11764010126719,30.17816491041355,0.5490824540932021
272,PI156393_00,22116.76291,5372,0.012077649923184199,0.16149491016511563,0.07604070017765821,0.019894318081500315,0.08700032541796623,86.46489265426196,59.610694653703355,0.4250904588419714,0.01420975870308586,0.1633487058949078,0.07701209625957431,0.02295364575391881,0.08731307436562612,80.94488870754164,55.68351212254277,0.4304236556276863,0.03062749483216938,0.17544521098853622,0.08473906784884033,0.05026485351559936,0.07240656450207975,75.85976000358723,51.08584311549649,0.4907097739676025,0.03214577555176484,0.17732682495029423,0.08572609082687116,0.05256563284508651,0.07174700208328248,69.639262146745,46.64679186768327,0.4955309978657705,0.04029145601401381,0.18841271876265564,0.0916641159023082,0.06581431108051226,0.06826721318865533,85.21278668677859,56.849832731255134,0.5174929078812252,0.041391991158795424,0.19284913180467908,0.0937270109937426,0.06742761564309117,0.06859715826521612,78.7290010002038,52.27306659027231,0.5201017238807268
273,PI156393_01,16093.15035,5372,-0.008234873291454257,0.1351261500120163,0.06146625196933742,-0.011871414435910973,0.09662211406230924,85.9369737854004,60.441782836914065,0.36809580385684965,-0.006072186489560407,0.1361772728562355,0.061993496507406196,-0.00897952388483099,0.09724234125018116,81.96004142761231,57.69046249389648,0.37251773941516875,0.023734740127545194,0.16428811903764953,0.0789141138431741,0.03914370627920903,0.07419865517251523,69.74316688082111,47.296259979703535,0.47327299638470605,0.025444760946417875,0.16655317449302812,0.08015277820514205,0.0416949950297599,0.07379501652139334,63.15069333830876,42.58052619535532,0.47837698815473867,0.036902030767167616,0.16752954999220024,0.08183629550401443,0.061567345145836574,0.059672549800965355,59.63087655965564,39.59967446558684,0.528272194480433,0.03835072976003569,0.16973741967411873,0.08295532420856278,0.06381599699119916,0.05916626556116397,54.569784831074834,36.019873609820614,0.5322236548928381
274,PI221651_00,29769.24094,5372,0.020138312571931653,0.16789216126304074,0.07996821787253197,0.03274600777258889,0.08075303965842863,90.67218773623547,61.89390073339623,0.45232630063252277,0.021306049107017756,0.17117985230253405,0.08148342826549543,0.03443292520965897,0.0816203039812754,85.75733730591924,58.39405769899667,0.45585583419684905,0.03861568457778806,0.17583271852153504,0.08562800743265776,0.06495884967818685,0.06278592766636232,70.99973283413641,47.06597088910863,0.527357728716856,0.040326437918458115,0.17803229391574854,0.08677327235837179,0.06771344564085499,0.062136935358755474,66.62350831631414,43.970045603677896,0.5328312607225544,0.04765744515876656,0.18092872844687824,0.08899059797497998,0.07978491315982118,0.054502389607843954,61.51627390412079,40.29755535344968,0.5609894862462734,0.049509258448392456,0.18271697706532206,0.08992725777728801,0.08280004244083641,0.05363435274653732,54.61434526553099,35.46788622867102,0.5648505997726287
275,PI221651_01,28758.548960000004,5372,0.021027128136684625,0.17385459835159361,0.08271535367801267,0.03369425232354086,0.08327841581455589,100.21760664315059,68.41077970307448,0.448750724258094,0.022318201874992928,0.17818483931237253,0.08459663139335039,0.03552236137028523,0.08458938691122773,96.30915779903017,65.68287346938561,0.4516396629399267,0.027959818514015255,0.16783221030373965,0.08083194565435695,0.045644277998547894,0.07084977401152309,77.33902261043593,52.22247627083773,0.48685735084793785,0.029510729014873463,0.17022906279925143,0.08208111285260225,0.04804836490163293,0.07028705972162155,73.03970329978249,49.138134430394025,0.4921171719377691,0.047514787661921506,0.18237924809197345,0.08964956641556264,0.07939652467976847,0.05558658358697068,63.6142492179411,41.728759466883645,0.5585433120828077,0.04932958732572301,0.1846159580780799,0.09080648471612524,0.082359321976462,0.055027600770524425,58.884592699717324,38.426257771181774,0.5627389343747173
276,PI145626_00,29251.82295,5372,0.00013603635689065442,0.13035906244849044,0.06059359077566349,0.001104186921287517,0.08284750787988879,81.78624062944752,57.10504029887591,0.4085580223752547,0.0025036221279518063,0.13329148783471229,0.061939743715663256,0.0044787234282991795,0.08344404594322964,76.64804806820182,53.47510019198869,0.41227602196294205,0.02730283134724886,0.16295230917740558,0.07875914499163622,0.04521071883863293,0.068898062100229,69.20155715942383,46.68888076837512,0.4907264465439147,0.028732815244491505,0.16482485031736066,0.07975740174668418,0.04748230949854069,0.06839258280461244,63.05881259752356,42.27314426587976,0.4955006978218106,0.03954899531595826,0.17423717459698893,0.08520970201857807,0.06559223058756507,0.060543345674028894,63.73729739998871,42.257315005896224,0.5319854712711191,0.04112943274601586,0.1760328968740859,0.08606448179146026,0.0681745015910633,0.06016079399664442,59.065222830142616,38.925399240457786,0.5362985631767309
277,PI145626_01,23189.56481,5372,0.008580755883747293,0.15521206185221667,0.07279501184821124,0.014193955372911635,0.08745019189082082,88.04158878326416,60.91890287399292,0.41687966641038654,0.010165633674114322,0.1587827336043119,0.07431905528064814,0.016486543449263952,0.08921847180463369,84.00027451515197,58.01177493333817,0.4207895591855049,0.029753912672420633,0.18108966490469397,0.08706724452598463,0.04773690206567837,0.07675692400632628,80.42245912577945,54.28939202546412,0.4785802184410815,0.031374858452135994,0.18382632179455188,0.08845866284093012,0.05043917615552364,0.07715590705849085,78.34156079562206,52.739397516790426,0.48252389434748477,0.04574620224492144,0.19073485219201378,0.09340703940062324,0.07517547613053123,0.06303074587742946,67.87273154147836,44.822694301605225,0.5396491807214049,0.04787811782037791,0.19266126140259032,0.09434674976956701,0.07874264152244076,0.06285487665513223,64.1756967278414,42.18809452167777,0.544868103640024
278,PI145619_00,31223.775760000004,5372,0.006305947356073669,0.1358210898754073,0.06381904995977511,0.011454002207307058,0.0785577407379339,77.21414519519341,53.50615852635081,0.4298840897475801,0.009538229450809869,0.1391601036416321,0.06554906577916766,0.01615466538812428,0.07831942910192212,71.8803880272842,49.67935121350172,0.43675806954866503,0.03145063039396074,0.16201509621835525,0.07874375004922185,0.052754686730763556,0.0631643128731558,60.35736817390688,40.38868278995637,0.5110169831783541,0.033793542506698956,0.16355807954265222,0.07969478791759857,0.05644955351092518,0.06220671195657018,56.96271663788826,37.90978044079196,0.5179822706407117,0.04233316841653018,0.16791814921059828,0.08248276595325986,0.07152010100069398,0.05311873751082293,56.378625288776966,37.066803329292384,0.5530220934714394,0.044292890702256484,0.1695342412025764,0.0833779558025557,0.07462558436111126,0.05219823554500762,50.08495213519568,32.60888618710397,0.5575620845474046
